"hh_key","monthnumb","pricepromo","retailpromo","catalogpromo","item","gender","married","income","id"
1435996,18,0,0,4,0,"F",1,112500,542
1436928,18,0,0,3,0,"F",1,112500,543
1437747,18,0,0,7,0,"F",1,137500,544
1437857,18,2,0,7,4,"M",1,62500,545
1437869,18,0,0,6,0,"F",1,187500,546
1437899,18,0,0,8,0,"F",1,137500,547
1438760,18,0,0,8,0,"F",1,137500,548
1438884,18,0,0,8,1,"M",1,87500,549
1439629,18,0,0,7,0,"F",1,7500,550
1439689,18,0,0,4,0,"F",1,112500,551
1439713,18,0,0,6,0,"F",1,62500,552
1440356,18,0,0,1,0,"M",1,250000,553
1441053,18,0,0,7,0,"M",1,30000,554
1441466,18,0,0,7,1,"F",1,250000,555
1442287,18,0,0,6,0,"F",0,187500,556
1442704,18,0,0,7,2,"F",1,87500,557
1443687,18,0,0,2,1,"F",0,87500,558
1443964,18,0,0,6,1,"F",1,250000,559
1444485,18,0,0,7,0,"F",1,112500,560
1445100,18,0,0,7,1,"F",1,87500,561
1446288,18,1,0,9,2,"F",0,62500,562
1447092,18,0,0,2,0,"M",1,42500,563
1447298,18,0,0,8,0,"F",1,62500,564
1448763,18,0,0,2,0,"F",0,62500,565
1448901,18,0,0,4,0,"F",0,62500,566
1449431,18,0,0,2,0,"F",1,137500,567
1450170,18,0,0,2,0,"F",0,62500,568
1450180,18,0,0,4,0,"M",1,62500,569
1450746,18,1,0,7,1,"F",1,7500,570
1450805,18,1,0,3,1,"M",1,225000,571
1450890,18,1,0,7,1,"F",1,225000,572
1451275,18,0,0,3,0,"M",1,62500,573
1451865,18,0,0,5,0,"F",1,225000,574
1452879,18,1,0,8,1,"F",1,137500,575
1454110,18,0,0,8,1,"F",1,62500,576
1454343,18,0,0,7,0,"M",0,30000,577
1454425,18,1,0,7,4,"F",1,112500,578
1454661,18,0,0,8,0,"F",1,87500,579
1455466,18,2,0,7,2,"F",1,87500,580
1455615,18,0,0,1,0,"F",1,7500,581
1455721,18,0,0,2,1,"M",1,87500,582
1455906,18,0,0,8,2,"F",1,250000,583
1456029,18,0,0,6,0,"F",1,42500,584
1456155,18,1,0,8,1,"F",1,250000,585
1456186,18,0,0,5,0,"F",1,20000,586
1456531,18,0,0,6,0,"F",1,187500,587
1456609,18,0,0,3,0,"F",1,62500,588
1456628,18,0,0,6,2,"F",1,250000,589
1456919,18,0,0,2,0,"F",1,30000,590
1457625,18,0,0,5,1,"F",1,112500,591
1457777,18,1,0,5,3,"F",1,62500,592
1457830,18,0,0,3,0,"F",1,112500,593
1457984,18,0,0,8,1,"F",1,112500,594
1458214,18,2,0,6,2,"F",1,225000,595
1460277,18,0,0,3,0,"F",1,62500,596
1460380,18,0,0,7,0,"F",0,42500,597
1460953,18,0,0,6,0,"F",0,250000,598
1461151,18,0,0,1,0,"F",1,87500,599
1461397,18,0,0,6,0,"F",1,137500,600
1462847,18,0,0,8,0,"F",1,162500,601
1462878,18,0,0,8,0,"F",1,7500,602
1463072,18,0,0,5,1,"F",1,87500,603
1464188,18,0,0,1.54166662693024,0,"F",1,137500,604
1464264,18,0,0,7,0,"M",1,112500,605
1464335,18,0,0,7,0,"F",1,187500,606
1464618,18,0,0,5,0,"F",1,112500,607
1465220,18,1,0,7,1,"F",1,137500,608
1466204,18,0,0,5,0,"F",1,87500,609
1466494,18,0,0,5,0,"M",1,20000,610
1466816,18,0,0,8,2,"F",1,137500,611
1466833,18,0,0,8,0,"F",1,87500,612
1466886,18,1,0,7,3,"F",1,137500,613
1466955,18,0,0,8,2,"F",1,250000,614
1467019,18,0,0,6,0,"F",0,137500,615
1467058,18,0,0,7,1,"F",0,20000,616
1467155,18,0,0,6,0,"M",0,62500,617
1467520,18,0,0,2,1,"F",1,250000,618
1467621,18,0,0,6,2,"F",1,62500,619
1468654,18,0,0,3,0,"F",1,87500,620
1468709,18,0,0,2,0,"F",1,30000,621
1468714,18,0,0,8,0,"F",0,112500,622
1468733,18,0,0,6,0,"F",1,62500,623
1468745,18,0,0,7,0,"M",1,62500,624
1469175,18,0,0,12,2,"F",0,87500,625
1469204,18,0,0,7,0,"F",1,112500,626
1469239,18,0,0,6,0,"F",1,112500,627
1469248,18,0,0,4,0,"F",1,112500,628
1469990,18,0,0,6,0,"M",1,187500,629
1470110,18,0,0,7,0,"F",0,62500,630
1470965,18,0,0,6,0,"F",0,62500,631
1471445,18,0,0,4,0,"F",1,162500,632
1471473,18,0,0,3,0,"M",1,62500,633
1471528,18,0,0,7,4,"F",1,112500,634
1471566,18,1,0,3,2,"F",1,30000,635
1471723,18,0,0,7,2,"F",1,187500,636
1471767,18,0,0,4,1,"M",1,87500,637
1471934,18,0,0,3,0,"F",0,112500,638
1472977,18,0,0,7,0,"F",1,87500,639
1474598,18,1,0,8,8,"M",1,87500,640
1475170,18,0,0,6,0,"M",0,87500,641
1477477,18,0,0,1,0,"M",0,112500,642
1478058,18,0,0,9,0,"F",1,87500,643
1478617,18,0,0,7,0,"F",1,225000,644
1479489,18,0,0,6,2,"F",1,62500,645
1480578,18,0,0,3,0,"F",0,62500,646
1481279,18,0,0,7,0,"F",0,162500,647
1481476,18,0,0,4,0,"F",1,7500,648
1482005,18,0,0,3,0,"M",1,62500,649
1482267,18,0,0,4,0,"F",1,225000,650
1482614,18,0,0,5,0,"F",0,87500,651
1482816,18,0,0,5,0,"F",1,62500,652
1483049,18,1,0,7,2,"F",0,20000,653
1484259,18,2,0,4,2,"F",0,7500,654
1484519,18,0,0,7,0,"F",1,42500,655
1484930,18,0,0,4,0,"F",1,162500,656
1486404,18,0,0,5,1,"F",0,42500,657
1487790,18,0,0,8,1,"M",1,187500,658
1488086,18,1,0,2,2,"F",1,112500,659
1489319,18,0,0,3,1,"F",0,42500,660
1490014,18,0,0,2,0,"M",1,62500,661
1491416,18,0,0,8,0,"F",0,112500,662
1491563,18,0,0,1,0,"M",1,162500,663
1492025,18,0,0,3,2,"F",1,62500,664
1492036,18,1,0,5,1,"F",1,87500,665
1493569,18,0,0,2,0,"F",1,112500,666
1498287,18,0,0,8,2,"F",1,162500,667
1498483,18,0,0,2,0,"F",1,62500,668
1498656,18,0,0,2,0,"M",1,137500,669
1501397,18,0,0,6,0,"M",1,112500,670
1501443,18,0,0,3,0,"F",0,7500,671
1501825,18,1,0,7,1,"F",1,225000,672
1501848,18,0,0,1,0,"F",1,112500,673
1501917,18,0,0,5,0,"F",1,137500,674
1502135,18,0,0,5,0,"F",1,87500,675
1502146,18,0,0,7,0,"F",1,62500,676
1502599,18,1,0,7,1,"F",1,187500,677
1504289,18,2,0,4,2,"F",1,137500,678
1507421,18,0,0,1,0,"F",0,20000,679
1509331,18,0,0,7,0,"M",1,62500,680
1509782,18,1,0,1,1,"F",1,62500,681
1509874,18,0,0,1,0,"F",1,42500,682
1511973,18,0,0,1,0,"M",0,7500,683
1512249,18,0,0,7,0,"F",1,187500,684
1512656,18,0,0,7,2,"F",1,187500,685
1513530,18,0,0,6,0,"F",1,62500,686
1513806,18,0,0,3,2,"F",1,62500,687
1514087,18,0,0,3,1,"F",0,112500,688
1514098,18,0,0,4,0,"F",1,187500,689
1514327,18,0,0,5,0,"F",0,87500,690
1514351,18,0,0,5,0,"M",1,187500,691
1514819,18,0,0,9,0,"F",1,30000,692
1516894,18,0,0,7,1,"M",1,250000,693
1518132,18,0,0,5,0,"F",0,62500,694
1518564,18,0,0,3,0,"F",1,112500,695
1519598,18,0,0,7,0,"F",1,187500,696
1520012,18,0,0,3,0,"F",1,187500,697
1520720,18,0,0,7,1,"F",1,62500,698
1522154,18,1,0,6,1,"F",1,137500,699
1522471,18,0,0,6,1,"M",1,162500,700
1523997,18,1,0,5,1,"F",1,225000,701
1524038,18,0,0,5,0,"F",1,250000,702
1524967,18,0,0,1,1,"F",1,250000,703
1525049,18,0,0,7,0,"F",1,187500,704
1525556,18,0,0,7,0,"M",1,162500,705
1526044,18,0,0,2,1,"M",1,87500,706
1526280,18,0,0,4,1,"M",1,20000,707
1526638,18,0,0,6,0,"F",1,225000,708
1527800,18,0,0,1,0,"F",1,137500,709
1527932,18,0,0,7,0,"F",1,187500,710
1527966,18,1,0,7,1,"F",1,250000,711
1528038,18,1,0,4,2,"M",1,225000,712
1528103,18,2,0,8,5,"F",1,225000,713
1528515,18,0,0,2,0,"F",0,225000,714
1529646,18,0,0,8,1,"F",1,225000,715
1530199,18,0,0,1,0,"M",1,62500,716
1530200,18,0,0,7,2,"F",1,137500,717
1530561,18,0,0,7,0,"F",1,42500,718
1530887,18,0,0,7,1,"F",1,87500,719
1531800,18,0,0,7,0,"F",0,62500,720
1531915,18,0,0,3,0,"F",1,250000,721
1531924,18,2,0,7,3,"F",0,225000,722
1531984,18,1,0,7,1,"F",0,42500,723
1532052,18,0,0,7,1,"M",1,87500,724
1532113,18,1,0,7,2,"F",1,87500,725
1532334,18,0,0,5,0,"F",1,225000,726
1532420,18,0,0,2,0,"F",1,30000,727
1532431,18,0,0,8,0,"F",0,20000,728
1532738,18,0,0,7,0,"F",1,225000,729
1532841,18,0,0,6,1,"F",1,42500,730
1533843,18,0,0,6,0,"F",1,42500,731
1533874,18,0,0,5,0,"F",1,137500,732
1533971,18,0,0,8,0,"F",1,137500,733
1534792,18,0,0,7,0,"F",1,187500,734
1535057,18,0,0,5,1,"F",1,137500,735
1535333,18,1,0,8,4,"M",1,87500,736
1535547,18,1,0,7,2,"F",1,187500,737
1535701,18,0,0,7,1,"M",1,62500,738
1535732,18,0,0,8,1,"F",1,187500,739
1535755,18,0,0,6,1,"F",1,112500,740
1536000,18,0,0,5,0,"F",1,187500,741
1536405,18,0,0,6,0,"F",1,62500,742
1536527,18,0,0,2,0,"F",1,225000,743
1536579,18,0,0,6,0,"F",1,187500,744
1537347,18,0,0,8,0,"F",1,225000,745
1537995,18,0,0,1,1,"F",0,62500,746
1538175,18,1,0,8,3,"F",1,250000,747
1538662,18,0,0,7,0,"F",1,112500,748
1538919,18,0,0,2,0,"F",1,250000,749
1539494,18,0,0,8,0,"F",1,250000,750
1539570,18,0,0,5,0,"F",1,87500,751
1540059,18,1,0,7,1,"M",1,87500,752
1540194,18,0,0,2,2,"F",1,187500,753
1540364,18,0,0,7,0,"F",1,7500,754
1540829,18,0,0,6,1,"F",1,187500,755
1540910,18,2,0,8,4,"F",1,137500,756
1540936,18,5,0,7,5,"F",1,62500,757
1541156,18,0,0,6,0,"F",1,7500,758
1541593,18,0,0,7,0,"F",1,250000,759
1541662,18,0,0,6,0,"F",1,112500,760
1541734,18,0,0,8,1,"F",1,137500,761
1541834,18,0,0,1,0,"F",1,250000,762
1541894,18,0,0,3,0,"F",0,42500,763
1542247,18,1,0,7,2,"F",1,225000,764
1542523,18,0,0,8,2,"F",1,187500,765
1542740,18,1,0,7,4,"F",0,30000,766
1543012,18,0,0,7,0,"M",1,112500,767
1543181,18,0,0,8,2,"M",1,250000,768
1543552,18,0,0,6,0,"F",0,112500,769
1543563,18,0,0,7,0,"F",1,250000,770
1543633,18,0,0,7,0,"F",1,112500,771
1544590,18,0,0,6,0,"F",0,187500,772
1544693,18,1,0,6,2,"F",1,250000,773
1545273,18,1,0,6,1,"F",0,137500,774
1545322,18,0,0,8,0,"M",1,250000,775
1546709,18,0,0,6,1,"F",1,250000,776
1546922,18,0,0,7,3,"M",1,137500,777
1546932,18,1,0,5,1,"F",0,112500,778
1546959,18,2,0,6,5,"F",1,187500,779
1546989,18,0,0,7,1,"M",1,225000,780
1547464,18,0,0,3,0,"F",1,87500,781
1547476,18,0,0,4,0,"F",0,225000,782
1547622,18,0,0,7,1,"F",1,187500,783
1547752,18,0,0,4,1,"F",1,112500,784
1547850,18,1,0,1,1,"F",1,20000,785
1548040,18,0,0,3,0,"F",0,112500,786
1548129,18,0,0,6,0,"F",1,112500,787
1548209,18,0,0,4,0,"F",1,20000,788
1548503,18,1,0,6,1,"F",1,62500,789
1548540,18,0,0,7,0,"F",1,87500,790
1548673,18,0,0,5,1,"F",1,112500,791
1549599,18,0,0,6,0,"M",1,187500,792
1550040,18,0,0,7,0,"M",1,20000,793
1550161,18,0,0,8,1,"F",1,62500,794
1550456,18,0,0,8,2,"F",1,225000,795
1550894,18,0,0,5,1,"F",1,87500,796
1551030,18,0,0,5,0,"F",1,225000,797
1551330,18,0,0,1,1,"M",1,87500,798
1551510,18,0,0,4,0,"F",1,162500,799
1551891,18,0,0,8,1,"F",1,187500,800
1552409,18,0,0,5,0,"M",1,137500,801
1552458,18,0,0,7,0,"F",1,62500,802
1552507,18,0,0,5,0,"F",1,137500,803
1552803,18,2,0,8,2,"F",1,225000,804
1552831,18,0,0,7,0,"M",1,112500,805
1553098,18,0,0,6,0,"F",1,87500,806
1553185,18,0,0,7,1,"F",1,187500,807
1553615,18,0,0,8,0,"F",1,187500,808
1553840,18,0,0,7,0,"M",1,20000,809
1553857,18,0,0,1,0,"M",1,87500,810
1553951,18,0,0,6,0,"F",1,225000,811
1554033,18,0,0,1,0,"F",1,62500,812
1554034,18,0,0,6,0,"F",1,162500,813
1554062,18,0,0,1,0,"F",1,87500,814
1554533,18,0,0,7,0,"F",1,62500,815
1554853,18,0,0,2,0,"M",1,42500,816
1554983,18,0,0,4,0,"M",1,87500,817
1555310,18,0,0,11,0,"F",1,187500,818
1555529,18,0,0,5,1,"M",1,225000,819
1555776,18,0,0,6,0,"F",1,20000,820
1555876,18,0,0,4,0,"F",0,112500,821
1556592,18,1,0,5,1,"F",1,62500,822
1556634,18,0,0,3.0238094329834,1,"M",0,87500,823
1556652,18,0,0,7,2,"F",1,42500,824
1557407,18,0,0,1,1,"F",1,162500,825
1557751,18,0,0,8,0,"F",1,162500,826
1558181,18,0,0,6,1,"F",0,62500,827
1558593,18,0,0,8,1,"F",1,137500,828
1559861,18,0,0,4,0,"F",0,20000,829
1560624,18,0,0,4,0,"F",1,62500,830
1561366,18,0,0,7,0,"F",1,62500,831
1561573,18,0,0,2,1,"F",1,137500,832
1563321,18,0,0,5,0,"F",1,187500,833
1563505,18,0,0,2,0,"M",0,62500,834
1563807,18,2,0,8,5,"F",0,112500,835
1564353,18,3,0,7,4,"F",1,137500,836
1564381,18,0,0,4,0,"F",1,42500,837
1564432,18,0,0,6,0,"F",1,20000,838
1564440,18,0,0,7,0,"F",1,62500,839
1564588,18,0,0,1,0,"F",1,162500,840
1565437,18,0,0,7,0,"F",1,87500,841
1565459,18,1,0,7,3,"F",1,162500,842
1565552,18,0,0,3,0,"F",1,187500,843
1565565,18,0,0,5,0,"M",0,112500,844
1565621,18,0,0,4,0,"F",1,42500,845
1566766,18,0,0,7,0,"F",1,62500,846
1566910,18,0,0,4,0,"M",0,42500,847
1567216,18,1,0,5,1,"F",1,112500,848
1567225,18,0,0,5,1,"F",1,42500,849
1567585,18,0,0,5,1,"M",0,87500,850
1568736,18,0,0,3,0,"F",1,137500,851
1569143,18,0,0,8,2,"F",1,87500,852
1569250,18,0,0,5,0,"M",0,7500,853
1570352,18,1,0,5,1,"F",1,62500,854
1570791,18,0,0,4,0,"F",1,112500,855
1571168,18,1,0,7,4,"F",1,42500,856
1571704,18,0,0,7,2,"F",1,42500,857
1572013,18,0,0,6,1,"F",1,87500,858
1572475,18,0,0,8,0,"F",1,87500,859
1572791,18,0,0,1,0,"F",0,137500,860
1572826,18,0,0,6,0,"F",1,87500,861
1572876,18,0,0,2,0,"M",0,20000,862
1573368,18,0,0,5,0,"M",0,62500,863
1573406,18,0,0,1,0,"F",1,87500,864
1573782,18,0,0,6,0,"F",1,112500,865
1573961,18,1,0,7,1,"M",1,62500,866
1574217,18,0,0,3,1,"M",1,187500,867
1574944,18,0,0,8,0,"F",1,87500,868
1575622,18,0,0,6,0,"F",1,137500,869
1575638,18,0,0,7,0,"F",1,87500,870
1575664,18,0,0,4,0,"F",0,20000,871
1576304,18,0,0,8,1,"M",1,250000,872
1576669,18,0,0,7,0,"F",1,112500,873
1576876,18,0,0,3,0,"F",1,137500,874
1576998,18,0,0,2,1,"F",1,250000,875
1577505,18,0,0,4,0,"M",0,20000,876
1577931,18,0,0,6,0,"F",0,112500,877
1580292,18,0,0,7,0,"F",1,250000,878
1580324,18,0,0,8,0,"M",1,87500,879
1580380,18,0,0,7,1,"F",1,187500,880
1580422,18,0,0,1.49230766296387,0,"M",1,225000,881
1580699,18,0,0,4,0,"M",1,30000,882
1581113,18,2,0,8,2,"F",0,112500,883
1581720,18,1,0,5,1,"F",1,250000,884
1582050,18,1,0,7,1,"F",1,137500,885
1582294,18,0,0,2,1,"F",1,250000,886
1582445,18,0,0,4,0,"F",1,137500,887
1582970,18,0,0,1,0,"F",1,187500,888
1583212,18,1,0,6,1,"F",1,250000,889
1583903,18,1,0,8,1,"F",1,250000,890
1583918,18,0,0,6,0,"F",0,162500,891
1584353,18,0,0,7,2,"F",0,87500,892
1584557,18,0,0,6,0,"F",1,62500,893
1584736,18,0,0,7,0,"F",0,87500,894
1584822,18,0,0,6,0,"F",1,62500,895
1585152,18,0,0,7,1,"F",1,30000,896
1586387,18,0,0,8,1,"F",1,187500,897
1586988,18,0,0,6,0,"F",1,87500,898
1587401,18,0,0,7,0,"F",1,87500,899
1587615,18,0,0,7,0,"F",1,30000,900
1587812,18,2,0,6,2,"F",1,225000,901
1588035,18,0,0,1,0,"F",1,112500,902
1588596,18,0,0,5,2,"M",1,137500,903
1588827,18,0,0,1,0,"M",1,137500,904
1588865,18,0,0,1,1,"M",1,112500,905
1589682,18,0,0,8,1,"F",1,250000,906
1589774,18,0,0,2,0,"M",1,62500,907
1590492,18,0,0,6,0,"M",1,250000,908
1590674,18,0,0,6,1,"F",1,20000,909
1590711,18,0,0,6,1,"F",1,187500,910
1590921,18,0,0,8,1,"F",1,250000,911
1590969,18,0,0,7,0,"F",0,42500,912
1591056,18,0,0,1,0,"F",1,225000,913
1591165,18,0,0,2,0,"F",1,250000,914
1591251,18,0,0,7,0,"F",0,87500,915
1591366,18,0,0,6,1,"M",1,250000,916
1591670,18,0,0,7,2,"M",1,137500,917
1591722,18,0,0,2,0,"F",0,62500,918
1591917,18,0,0,8,0,"F",1,187500,919
1591990,18,0,0,2,0,"M",0,42500,920
1592216,18,0,0,5,0,"F",1,62500,921
1592278,18,0,0,5,0,"F",1,187500,922
1592293,18,1,0,7,1,"F",1,112500,923
1592707,18,1,0,8,3,"F",1,250000,924
1592744,18,1,0,6,1,"F",0,112500,925
1592908,18,0,0,7,0,"F",1,87500,926
1593038,18,0,0,7,2,"F",1,112500,927
1593301,18,0,0,7,0,"M",1,62500,928
1593487,18,0,0,8,3,"M",1,87500,929
1593651,18,0,0,3,0,"F",1,42500,930
1593813,18,0,0,7,1,"F",0,20000,931
1594152,18,0,0,5,0,"F",1,87500,932
1594307,18,0,0,7,0,"F",0,87500,933
1594407,18,0,0,7,0,"F",1,187500,934
1594775,18,0,0,7,2,"F",1,42500,935
1596452,18,0,0,5,0,"F",1,112500,936
1596829,18,0,0,4,0,"M",1,112500,937
1597491,18,0,0,4,0,"F",1,42500,938
1598463,18,1,0,6,1,"F",1,62500,939
1598633,18,0,0,8,0,"F",1,112500,940
1598919,18,0,0,1,0,"F",0,62500,941
1599722,18,0,0,8,1,"M",1,42500,942
1599748,18,0,0,8,0,"F",0,7500,943
1601262,18,0,0,7,0,"F",1,62500,944
1601710,18,0,0,7,0,"F",1,87500,945
1601726,18,0,0,6,1,"F",1,87500,946
1602013,18,0,0,1,1,"F",0,42500,947
1602093,18,0,0,1,0,"M",1,42500,948
1602541,18,0,0,4,0,"M",1,112500,949
1603217,18,0,0,8,1,"F",1,62500,950
1603225,18,0,0,7,0,"F",0,225000,951
1603429,18,0,0,6,4,"F",1,62500,952
1604015,18,0,0,6,0,"F",1,62500,953
1604126,18,0,0,6,0,"F",1,112500,954
1604128,18,0,0,6,1,"F",0,187500,955
1604268,18,0,0,2.06578946113586,0,"F",1,62500,956
1604528,18,0,0,5,0,"F",1,112500,957
1605044,18,1,0,7,5,"F",1,225000,958
1605048,18,0,0,1,0,"F",1,187500,959
1605961,18,1,0,8,2,"F",0,112500,960
1608086,18,0,0,6,0,"F",0,112500,961
1608536,18,0,0,6,0,"M",1,87500,962
1608611,18,0,0,6,0,"F",1,62500,963
1608612,18,0,0,10,1,"F",0,20000,964
1608644,18,0,0,8,0,"F",0,250000,965
1609138,18,0,0,1,0,"F",1,112500,966
1609335,18,0,0,6,0,"F",1,87500,967
1609688,18,0,0,5,0,"F",0,42500,968
1609694,18,1,0,5,1,"M",1,42500,969
1609742,18,0,0,7,1,"F",1,20000,970
1610234,18,1,0,8,2,"F",1,42500,971
1610404,18,0,0,4,0,"M",0,62500,972
1611512,18,0,0,2,0,"F",1,30000,973
1611563,18,0,0,3,0,"F",1,250000,974
1612208,18,0,0,6,1,"M",1,187500,975
1612444,18,0,0,7,0,"F",1,250000,976
1612702,18,1,0,7,2,"F",1,137500,977
1612863,18,0,0,5,0,"F",0,42500,978
1612987,18,1,0,8,2,"F",0,187500,979
1613295,18,0,0,9,0,"F",1,7500,980
1613630,18,0,0,2,0,"F",1,137500,981
1613669,18,0,0,8,0,"F",1,225000,982
1613754,18,1,0,3,1,"F",1,250000,983
1613787,18,0,0,6,0,"M",1,187500,984
1614408,18,0,0,6,0,"F",1,225000,985
1614896,18,0,0,7,1,"F",0,112500,986
1614950,18,0,0,6,0,"F",1,62500,987
1614982,18,0,0,8,0,"M",0,62500,988
1615046,18,0,0,6,0,"F",0,42500,989
1615126,18,0,0,3,0,"M",1,112500,990
1616126,18,0,0,1,0,"F",1,112500,991
1616413,18,0,0,2,0,"F",1,42500,992
1617245,18,0,0,6,0,"F",0,30000,993
1617490,18,0,0,4,0,"F",1,187500,994
1617675,18,0,0,8,0,"F",0,87500,995
1617709,18,0,0,1,0,"F",1,62500,996
1618855,18,0,0,2,0,"F",0,62500,997
1619223,18,0,0,7,1,"F",1,20000,998
1620927,18,0,0,4,0,"M",0,112500,999
1620942,18,0,0,5,0,"F",1,20000,1000
117514,19,0,0,9,0,"F",0,42500,1
287398,19,0,0,9,0,"F",0,42500,2
469734,19,0,0,11,1,"F",1,250000,3
1054974,19,0,0,8,0,"F",1,137500,4
1060246,19,0,0,8,0,"F",1,62500,5
1061355,19,0,0,8,0,"F",1,87500,6
1061649,19,0,0,9,0,"M",1,225000,7
1062171,19,0,0,10,0,"F",1,250000,8
1063617,19,0,0,7,0,"F",1,250000,9
1068288,19,0,0,10,0,"F",0,30000,10
1071414,19,0,0,8,0,"F",1,62500,11
1077480,19,0,0,5,0,"F",0,62500,12
1081075,19,0,0,10,1,"F",1,250000,13
1081928,19,0,0,8,0,"F",1,62500,14
1082351,19,1,0,6,1,"F",0,30000,15
1087152,19,1,0,11,2,"F",1,187500,16
1089142,19,0,0,6,1,"F",1,87500,17
1091840,19,0,0,8,0,"F",1,30000,18
1094021,19,0,0,7,1,"F",1,87500,19
1094281,19,0,0,2,1,"F",1,62500,20
1100417,19,0,0,6,0,"F",1,62500,21
1100757,19,0,0,6,0,"F",0,112500,22
1102828,19,1,0,9,1,"F",0,62500,23
1103923,19,0,0,2,0,"F",1,225000,24
1107037,19,0,0,10,0,"F",1,112500,25
1108749,19,0,0,8,0,"F",0,87500,26
1108764,19,0,0,5,2,"F",0,62500,27
1111628,19,0,0,7,0,"F",1,137500,28
1111718,19,0,0,8,1,"F",1,112500,29
1114150,19,0,0,6,0,"F",0,30000,30
1117270,19,0,0,4,0,"M",1,20000,31
1120531,19,0,0,8,0,"F",1,62500,32
1122158,19,0,0,9,0,"F",0,62500,33
1128451,19,0,0,9,0,"F",1,42500,34
1136393,19,0,0,8,1,"F",0,112500,35
1136784,19,0,0,11,0,"M",0,225000,36
1139371,19,1,0,3,1,"F",0,42500,37
1139886,19,0,0,8,0,"F",1,112500,38
1144195,19,0,0,6,0,"M",1,250000,39
1144979,19,0,0,12,0,"F",1,112500,40
1145339,19,0,0,8,0,"F",1,62500,41
1145483,19,0,0,2,0,"F",0,7500,42
1146117,19,0,0,5,0,"M",0,87500,43
1147315,19,0,0,10,1,"F",1,187500,44
1148446,19,0,0,10,1,"F",0,20000,45
1149897,19,0,0,3,0,"M",0,30000,46
1149964,19,0,0,9,0,"F",1,42500,47
1150751,19,0,0,8,0,"M",0,7500,48
1150797,19,0,0,10,2,"F",1,162500,49
1151559,19,0,0,11,1,"F",1,112500,50
1151769,19,0,0,8,0,"F",0,112500,51
1152166,19,0,0,8,1,"M",1,137500,52
1152366,19,0,0,9,0,"F",1,87500,53
1153528,19,0,0,8,1,"M",1,62500,54
1153766,19,0,0,8,0,"F",1,162500,55
1155123,19,0,0,4,0,"F",1,112500,56
1156205,19,0,0,10,0,"F",0,112500,57
1156827,19,0,0,8,1,"F",0,7500,58
1157198,19,0,0,5,0,"F",1,20000,59
1165832,19,0,0,8,0,"F",0,62500,60
1166157,19,1,0,19,1,"F",0,137500,61
1167911,19,0,0,9,2,"F",1,87500,62
1168134,19,0,0,10,0,"F",0,162500,63
1168271,19,0,0,9,1,"F",1,112500,64
1171923,19,0,0,10,1,"F",0,62500,65
1172112,19,0,0,8,0,"F",0,20000,66
1174038,19,0,0,7,0,"M",1,112500,67
1174562,19,1,0,10,1,"F",1,62500,68
1174985,19,0,0,9,0,"F",1,62500,69
1176048,19,0,0,8,0,"F",1,62500,70
1179432,19,0,0,9,1,"F",1,87500,71
1179878,19,0,0,3,0,"M",1,62500,72
1180407,19,0,0,8,0,"F",0,62500,73
1180590,19,0,0,11,2,"F",0,112500,74
1180640,19,0,0,5,0,"F",1,62500,75
1181283,19,0,0,5,0,"F",1,62500,76
1181372,19,0,0,1,0,"M",1,62500,77
1181576,19,0,0,7,0,"F",1,87500,78
1182877,19,0,0,7,0,"M",1,62500,79
1184139,19,0,0,7,0,"F",1,20000,80
1184169,19,0,0,7,1,"F",1,112500,81
1184297,19,1,0,8,1,"M",1,112500,82
1184913,19,0,0,6,0,"F",1,87500,83
1185813,19,0,0,2,1,"M",1,87500,84
1185876,19,0,0,1,0,"F",1,137500,85
1186126,19,0,0,9,1,"F",1,62500,86
1187131,19,0,0,3,0,"M",0,42500,87
1187232,19,0,0,9,0,"F",0,62500,88
1187420,19,0,0,11,1,"F",1,87500,89
1187873,19,0,0,10,1,"M",1,112500,90
1187978,19,0,0,8,0,"F",1,62500,91
1188069,19,0,0,8,0,"F",1,162500,92
1188761,19,0,0,8,0,"F",1,162500,93
1188833,19,0,0,10,0,"F",1,62500,94
1189258,19,0,0,7,0,"F",1,225000,95
1189412,19,0,0,4,0,"F",1,20000,96
1189715,19,0,0,6,0,"M",1,162500,97
1189764,19,0,0,3,0,"F",1,137500,98
1190134,19,0,0,10,2,"F",0,20000,99
1190711,19,0,0,9,0,"F",1,162500,100
1191253,19,0,0,8,0,"F",0,62500,101
1191595,19,0,0,11,0,"F",1,62500,102
1191968,19,1,0,6,1,"F",1,112500,103
1192704,19,0,0,8,0,"F",1,62500,104
1192874,19,0,0,4,0,"F",1,62500,105
1193114,19,0,0,8,0,"F",1,162500,106
1193232,19,0,0,5,0,"M",1,112500,107
1193743,19,0,0,10,2,"F",1,20000,108
1193751,19,0,0,5,1,"F",0,42500,109
1193787,19,0,0,9,0,"F",1,62500,110
1194121,19,0,0,6,0,"F",0,42500,111
1194319,19,0,0,8,0,"F",0,62500,112
1194477,19,0,0,12,1,"F",1,112500,113
1195243,19,3,0,10,3,"F",1,62500,114
1195315,19,0,0,5,0,"M",1,112500,115
1195629,19,0,0,10,1,"M",1,62500,116
1196370,19,2,0,11,2,"F",0,137500,117
1196373,19,0,0,5,1,"F",1,87500,118
1196532,19,0,0,9,0,"F",1,112500,119
1196672,19,0,0,7,0,"F",0,62500,120
1196715,19,0,0,8,0,"F",1,62500,121
