"date","week_in_month","department","day","team","targeted_productivity","smv","over_time","incentive","idle_time","idle_men","no_of_style_change","no_of_workers","actual_productivity","wip_sewing","Y"
2015-02-15,"week_3",0,"Sunday","2",0.8,22.52,6900,0,0,0,0,58,0.432122899,12,0
2015-02-15,"week_3",1,"Sunday","4",0.75,4.15,2400,0,0,0,0,20,0.287041667,0,0
2015-02-15,"week_3",0,"Sunday","9",0.5,18.79,5280,0,0,0,1,54,0.283054487,1688,0
2015-02-16,"week_3",0,"Monday","1",0.8,22.52,6840,113,0,0,0,57,0.999999,1422,1
2015-02-16,"week_3",1,"Monday","9",0.8,3.94,1200,0,0,0,0,10,0.960433333,0,1
2015-02-16,"week_3",1,"Monday","12",0.8,4.08,1080,0,0,0,0,9,0.891555556,0,1
2015-02-16,"week_3",1,"Monday","3",0.5,4.15,960,0,0,0,0,8,0.864583333,0,1
2015-02-16,"week_3",0,"Monday","3",0.65,30.1,600,63,0,0,1,58,0.802243319,1263,1
2015-02-16,"week_3",0,"Monday","5",0.8,30.1,0,0,0,0,0,59,0.800980392,461,1
2015-02-16,"week_3",0,"Monday","12",0.8,15.26,3720,38,0,0,0,34,0.800312375,1079,1
2015-02-16,"week_3",1,"Monday","6",0.8,2.9,960,0,0,0,0,8,0.773333333,0,0
2015-02-16,"week_3",0,"Monday","6",0.75,18.79,3960,0,0,0,0,33,0.75065101,895,1
2015-02-16,"week_3",0,"Monday","4",0.75,30.1,7020,0,0,0,1,58,0.750356125,912,1
2015-02-16,"week_3",1,"Monday","4",0.75,4.15,1800,0,0,0,0,15,0.722333333,0,0
2015-02-16,"week_3",0,"Monday","7",0.7,30.1,600,30,0,0,1,59,0.700459889,784,1
2015-02-16,"week_3",1,"Monday","5",0.75,4.15,1200,0,0,0,0,10,0.629416667,0,0
2015-02-16,"week_3",0,"Monday","8",0.7,30.1,7080,27,2,10,1,59,0.621971751,7,0
2015-02-16,"week_3",0,"Monday","11",0.7,11.41,2160,30,0,0,1,54,0.565972222,680,0
2015-02-16,"week_3",0,"Monday","10",0.6,18.22,5280,0,0,0,1,44,0.35542803,1131,0
2015-02-16,"week_3",0,"Monday","9",0.6,18.79,5400,0,0,0,1,54,0.329964879,2103,0
2015-02-16,"week_3",1,"Monday","7",0.7,4.15,1800,0,0,0,0,15,0.258,0,0
2015-02-17,"week_3",0,"Tuesday","1",0.8,22.52,6840,113,0,0,0,57,0.999999,1445,1
2015-02-17,"week_3",1,"Tuesday","10",0.8,3.94,960,0,0,0,0,8,0.927541667,0,1
2015-02-17,"week_3",1,"Tuesday","7",0.7,5.13,1200,0,0,0,0,10,0.91375,0,1
2015-02-17,"week_3",1,"Tuesday","12",0.8,5.13,1080,0,0,0,0,9,0.9025,0,1
2015-02-17,"week_3",0,"Tuesday","12",0.8,15.26,4080,38,0,0,0,34,0.800401961,1133,1
2015-02-17,"week_3",1,"Tuesday","3",0.5,5.13,1800,0,0,0,0,15,0.7866,0,1
2015-02-17,"week_3",0,"Tuesday","6",0.75,18.79,3360,0,0,0,0,33,0.750621354,726,1
2015-02-17,"week_3",0,"Tuesday","4",0.75,30.1,7020,45,0,0,1,58,0.750356125,849,1
2015-02-17,"week_3",1,"Tuesday","6",0.8,2.9,960,0,0,0,0,8,0.749166667,0,0
2015-02-17,"week_3",0,"Tuesday","7",0.7,30.1,840,30,0,0,1,59,0.700888203,562,1
2015-02-17,"week_3",0,"Tuesday","11",0.7,11.41,3420,30,0,0,1,56,0.700614035,1054,1
2015-02-17,"week_3",0,"Tuesday","3",0.7,30.1,6960,50,0,0,1,58,0.700603448,1422,1
2015-02-17,"week_3",1,"Tuesday","4",0.75,5.13,960,0,0,0,0,8,0.656666667,0,0
2015-02-17,"week_3",0,"Tuesday","5",0.8,30.1,7140,0,0,0,0,59,0.653431373,680,0
2015-02-17,"week_3",0,"Tuesday","9",0.65,18.79,5520,0,0,0,1,51,0.650134,2120,1
2015-02-17,"week_3",0,"Tuesday","8",0.6,29.4,0,23,5,30,1,58,0.600982906,179,1
2015-02-17,"week_3",1,"Tuesday","9",0.8,3.94,960,0,0,0,0,8,0.586041667,0,0
2015-02-17,"week_3",1,"Tuesday","2",0.8,5.13,1800,0,0,0,0,15,0.5814,0,0
2015-02-17,"week_3",0,"Tuesday","2",0.5,30.33,6720,0,0,0,1,56,0.361071429,838,0
2015-02-17,"week_3",0,"Tuesday","10",0.65,18.22,0,0,8,35,1,49,0.302117347,741,0
2015-02-18,"week_3",1,"Wednesday","12",0.8,5.13,1200,0,0,0,0,10,0.9918,0,1
2015-02-18,"week_3",1,"Wednesday","6",0.8,2.9,1440,0,0,0,0,12,0.936861111,0,1
2015-02-18,"week_3",1,"Wednesday","2",0.8,5.13,1440,0,0,0,0,12,0.919125,0,1
2015-02-18,"week_3",0,"Wednesday","11",0.7,11.41,3360,30,0,0,1,56,0.8211125,685,1
2015-02-18,"week_3",0,"Wednesday","4",0.8,30.1,480,50,0,0,1,58,0.800980392,864,1
2015-02-18,"week_3",0,"Wednesday","5",0.8,30.1,0,0,0,0,0,59,0.800980392,511,1
2015-02-18,"week_3",0,"Wednesday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1095,1
2015-02-18,"week_3",0,"Wednesday","1",0.8,22.52,3960,63,0,0,0,57,0.800279693,1374,1
2015-02-18,"week_3",0,"Wednesday","6",0.75,18.79,3960,34,0,0,0,33,0.75065101,759,1
2015-02-18,"week_3",0,"Wednesday","7",0.75,30.1,2280,45,0,0,1,59,0.75053268,553,1
2015-02-18,"week_3",1,"Wednesday","4",0.75,5.13,960,0,0,0,0,8,0.734645833,0,0
2015-02-18,"week_3",0,"Wednesday","3",0.7,30.1,0,40,0,0,1,58,0.700603448,1057,1
2015-02-18,"week_3",0,"Wednesday","9",0.7,18.79,4560,30,0,0,1,51,0.70009573,1587,1
2015-02-18,"week_3",1,"Wednesday","7",0.7,5.13,960,0,0,0,0,8,0.671875,0,0
2015-02-18,"week_3",1,"Wednesday","10",0.8,3.94,960,0,0,0,0,8,0.64025,0,0
2015-02-18,"week_3",1,"Wednesday","8",0.7,5.13,960,0,0,0,0,8,0.58,0,0
2015-02-18,"week_3",1,"Wednesday","9",0.8,3.94,960,0,0,0,0,8,0.549791667,0,0
2015-02-18,"week_3",0,"Wednesday","2",0.6,30.33,6840,0,0,0,1,57,0.328131579,868,0
2015-02-18,"week_3",0,"Wednesday","10",0.7,19.68,5640,0,8,35,1,47,0.303574468,1119,0
2015-02-18,"week_3",1,"Wednesday","3",0.5,5.13,960,0,0,0,0,8,0.2565,0,0
2015-02-18,"week_3",0,"Wednesday","8",0.65,29.4,4560,0,4.5,30,1,57,0.251399254,962,0
2015-02-19,"week_3",1,"Thursday","3",0.5,5.13,2880,0,0,0,0,12,0.81640625,0,1
2015-02-19,"week_3",0,"Thursday","12",0.8,15.26,1080,38,0,0,0,34,0.800711494,1126,1
2015-02-19,"week_3",0,"Thursday","1",0.8,22.52,3840,63,0,0,0,57,0.800470513,265,1
2015-02-19,"week_3",0,"Thursday","4",0.8,30.1,7020,63,0,0,1,59,0.800094017,859,1
2015-02-19,"week_3",0,"Thursday","5",0.8,30.1,600,63,3.5,15,0,60,0.799982853,276,1
2015-02-19,"week_3",1,"Thursday","6",0.8,2.9,4320,0,0,0,0,18,0.785864198,0,0
2015-02-19,"week_3",0,"Thursday","6",0.75,18.79,3960,56,0,0,0,33,0.75065101,899,1
2015-02-19,"week_3",1,"Thursday","10",0.8,3.94,2400,0,0,0,0,10,0.733277778,0,0
2015-02-19,"week_3",1,"Thursday","2",0.8,5.13,3600,0,0,0,0,15,0.710125,0,0
2015-02-19,"week_3",0,"Thursday","3",0.7,30.1,6960,50,0,0,1,58,0.700603448,247,1
2015-02-19,"week_3",0,"Thursday","11",0.7,11.41,3480,30,0,0,1,58,0.700540441,653,1
2015-02-19,"week_3",0,"Thursday","8",0.7,29.4,6240,0,0,0,1,57,0.7,1116,1
2015-02-19,"week_3",1,"Thursday","4",0.75,5.13,1920,0,0,0,0,8,0.684027778,0,0
2015-02-19,"week_3",1,"Thursday","8",0.7,5.13,1920,0,0,0,0,8,0.672135417,0,0
2015-02-19,"week_3",0,"Thursday","9",0.7,18.79,6120,30,0,0,1,51,0.638614379,1603,0
2015-02-19,"week_3",1,"Thursday","5",0.75,5.13,1920,0,0,0,0,8,0.631354167,0,0
2015-02-19,"week_3",0,"Thursday","7",0.75,30.1,0,0,5,20,1,59,0.611140537,444,0
2015-02-19,"week_3",1,"Thursday","12",0.8,5.13,2160,0,0,0,0,9,0.609583333,0,0
2015-02-19,"week_3",0,"Thursday","2",0.65,30.33,6840,0,0,0,1,57,0.585315789,841,0
2015-02-19,"week_3",0,"Thursday","10",0.7,19.68,5760,0,0,0,1,48,0.249416667,1410,0
2015-02-22,"week_4",1,"Sunday","3",0.5,5.13,1800,0,0,0,0,15,0.8721,0,1
2015-02-22,"week_4",1,"Sunday","6",0.8,2.9,960,0,0,0,0,8,0.8319375,0,1
2015-02-22,"week_4",1,"Sunday","2",0.8,5.13,4800,0,0,0,0,20,0.8300625,0,1
2015-02-22,"week_4",1,"Sunday","11",0.6,2.9,2880,0,0,0,0,12,0.805555556,0,1
2015-02-22,"week_4",0,"Sunday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1103,1
2015-02-22,"week_4",0,"Sunday","4",0.8,30.1,5820,63,0,0,1,59,0.80000295,922,1
2015-02-22,"week_4",1,"Sunday","12",0.8,5.13,2400,0,0,0,0,10,0.78375,0,0
2015-02-22,"week_4",1,"Sunday","9",0.8,3.94,2400,0,0,0,0,10,0.753525,0,0
2015-02-22,"week_4",0,"Sunday","6",0.75,18.79,3960,45,0,0,0,33,0.75065101,1055,1
2015-02-22,"week_4",1,"Sunday","1",0.8,3.94,2880,0,0,0,0,12,0.727349537,0,0
2015-02-22,"week_4",0,"Sunday","8",0.7,29.4,6840,40,0,0,1,57,0.700614035,1146,1
2015-02-22,"week_4",0,"Sunday","2",0.7,30.33,6840,0,0,0,1,57,0.700605263,746,1
2015-02-22,"week_4",0,"Sunday","11",0.75,11.41,3480,0,0,0,1,58,0.672140805,834,0
2015-02-22,"week_4",0,"Sunday","9",0.7,18.79,3240,30,0,0,1,57,0.627011183,1717,0
2015-02-22,"week_4",0,"Sunday","3",0.7,30.1,8160,33,0,0,1,58,0.626577778,1041,0
2015-02-22,"week_4",0,"Sunday","10",0.7,21.25,6000,0,0,0,1,50,0.456875,1531,0
2015-02-22,"week_4",0,"Sunday","7",0.75,30.1,6960,0,3.5,20,1,58,0.393548851,627,0
2015-02-22,"week_4",1,"Sunday","10",0.8,3.94,960,0,0,0,0,8,0.385791667,0,0
2015-02-22,"week_4",0,"Sunday","5",0.8,30.1,5700,0,4.5,25,0,60,0.307501459,450,0
2015-02-22,"week_4",1,"Sunday","7",0.7,5.13,960,0,0,0,0,8,0.283958333,0,0
2015-02-23,"week_4",1,"Monday","10",0.8,3.94,2400,0,0,0,0,20,0.955791667,0,1
2015-02-23,"week_4",1,"Monday","8",0.7,5.13,960,0,0,0,0,8,0.930416667,0,1
2015-02-23,"week_4",1,"Monday","12",0.8,5.13,1080,0,0,0,0,9,0.9025,0,1
2015-02-23,"week_4",1,"Monday","3",0.8,5.13,2160,0,0,0,0,18,0.87115,0,1
2015-02-23,"week_4",0,"Monday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1060,1
2015-02-23,"week_4",0,"Monday","4",0.8,30.1,7140,38,0,0,1,59,0.800137255,891,1
2015-02-23,"week_4",0,"Monday","5",0.8,30.1,7140,38,0,0,0,59,0.800137255,541,1
2015-02-23,"week_4",0,"Monday","7",0.75,30.1,6960,45,0,0,1,58,0.750770115,709,1
2015-02-23,"week_4",0,"Monday","6",0.75,18.79,3960,45,0,0,0,33,0.75065101,1100,1
2015-02-23,"week_4",0,"Monday","11",0.75,11.41,2820,0,0,0,1,58,0.750293939,826,1
2015-02-23,"week_4",0,"Monday","2",0.7,30.33,2160,30,0,0,1,58,0.700623,577,1
2015-02-23,"week_4",0,"Monday","8",0.7,29.4,6840,40,0,0,1,57,0.700614035,1094,1
2015-02-23,"week_4",0,"Monday","3",0.7,29.4,6960,30,0,0,1,58,0.700362069,1228,1
2015-02-23,"week_4",0,"Monday","9",0.7,18.79,6000,40,0,0,1,50,0.60128,1641,0
2015-02-23,"week_4",0,"Monday","10",0.7,21.25,6000,0,0,0,1,50,0.417916667,1583,0
2015-02-23,"week_4",1,"Monday","6",0.8,2.9,960,0,0,0,0,8,0.3715625,0,0
2015-02-23,"week_4",1,"Monday","9",0.8,2.9,960,0,0,0,0,8,0.3715625,0,0
2015-02-23,"week_4",1,"Monday","2",0.8,5.13,960,0,0,0,0,8,0.36871875,0,0
2015-02-23,"week_4",1,"Monday","7",0.7,5.13,960,0,0,0,0,8,0.356458333,0,0
2015-02-24,"week_4",1,"Tuesday","10",0.7,2.9,1800,0,0,0,0,15,0.902222222,0,1
2015-02-24,"week_4",1,"Tuesday","3",0.8,4.6,1440,0,0,0,0,12,0.811388889,0,1
2015-02-24,"week_4",0,"Tuesday","12",0.8,15.26,4080,50,0,0,0,34,0.800401961,1062,1
2015-02-24,"week_4",0,"Tuesday","5",0.8,30.1,7140,50,0,0,0,60,0.800137255,450,1
2015-02-24,"week_4",0,"Tuesday","4",0.8,30.1,6480,50,0,0,1,59,0.800071839,901,1
2015-02-24,"week_4",1,"Tuesday","8",0.7,4.6,960,0,0,0,0,8,0.791458333,0,1
2015-02-24,"week_4",0,"Tuesday","7",0.75,30.1,5640,45,0,0,1,59,0.750727326,739,1
2015-02-24,"week_4",0,"Tuesday","6",0.75,18.79,3360,45,0,0,0,33,0.75065101,913,1
2015-02-24,"week_4",0,"Tuesday","11",0.75,11.61,3360,34,0,0,1,57,0.750437269,698,1
2015-02-24,"week_4",0,"Tuesday","3",0.75,29.4,5340,45,0,0,1,60,0.750176991,1172,1
2015-02-24,"week_4",1,"Tuesday","6",0.75,2.9,1800,0,0,0,0,15,0.726933333,0,0
2015-02-24,"week_4",1,"Tuesday","9",0.7,2.9,1800,0,0,0,0,15,0.726933333,0,1
2015-02-24,"week_4",0,"Tuesday","2",0.7,30.33,1680,30,0,0,1,59,0.700623,408,1
2015-02-24,"week_4",0,"Tuesday","8",0.7,29.4,4560,40,0,0,1,58,0.700518519,1079,1
2015-02-24,"week_4",0,"Tuesday","9",0.7,18.79,3000,30,0,0,1,52,0.700256795,1068,1
2015-02-24,"week_4",1,"Tuesday","11",0.7,2.9,960,0,0,0,0,8,0.5046875,0,0
2015-02-24,"week_4",0,"Tuesday","10",0.7,21.25,6360,0,0,0,1,53,0.471108491,1834,0
2015-02-24,"week_4",1,"Tuesday","2",0.7,3.9,960,0,0,0,0,8,0.325,0,0
2015-02-24,"week_4",0,"Tuesday","1",0.6,22.53,5040,0,0,0,1,42,0.268214286,708,0
2015-02-25,"week_4",0,"Wednesday","9",0.75,18.79,6240,56,0,0,1,52,0.970816667,1085,1
2015-02-25,"week_4",1,"Wednesday","5",0.8,4.6,1080,0,0,0,0,9,0.902962963,0,1
2015-02-25,"week_4",1,"Wednesday","3",0.8,4.6,2400,0,0,0,0,20,0.900833333,0,1
2015-02-25,"week_4",1,"Wednesday","12",0.8,4.6,1800,0,0,0,0,15,0.899555556,0,1
2015-02-25,"week_4",1,"Wednesday","10",0.7,2.9,1200,0,0,0,0,10,0.845833333,0,1
2015-02-25,"week_4",0,"Wednesday","4",0.8,30.1,4080,50,0,0,1,59,0.800808642,323,1
2015-02-25,"week_4",0,"Wednesday","12",0.8,15.26,4080,50,0,0,0,34,0.800401961,1053,1
2015-02-25,"week_4",0,"Wednesday","7",0.8,30.1,7080,50,0,0,1,59,0.800115819,786,1
2015-02-25,"week_4",0,"Wednesday","6",0.75,18.79,3960,45,0,0,1,33,0.75065101,1003,1
2015-02-25,"week_4",0,"Wednesday","11",0.75,11.61,3360,45,0,0,0,57,0.750503571,635,1
2015-02-25,"week_4",0,"Wednesday","3",0.75,29.4,6960,45,0,0,1,58,0.750206897,1283,1
2015-02-25,"week_4",0,"Wednesday","8",0.7,29.4,6960,30,0,0,1,58,0.700362069,847,1
2015-02-25,"week_4",0,"Wednesday","2",0.7,30.33,3960,30,0,0,1,58,0.700069811,361,1
2015-02-25,"week_4",0,"Wednesday","10",0.7,21.82,6240,0,0,0,1,52,0.700058333,1653,1
2015-02-25,"week_4",1,"Wednesday","7",0.75,4.6,960,0,0,0,0,8,0.676666667,0,0
2015-02-25,"week_4",1,"Wednesday","8",0.7,4.6,960,0,0,0,0,8,0.658541667,0,0
2015-02-25,"week_4",0,"Wednesday","5",0.8,30.1,1200,49,0,0,1,59,0.598792339,15,0
2015-02-25,"week_4",0,"Wednesday","1",0.65,22.53,5040,0,0,0,1,42,0.581130952,762,0
2015-02-25,"week_4",1,"Wednesday","2",0.7,3.9,960,0,0,0,0,8,0.440375,0,0
2015-02-25,"week_4",1,"Wednesday","6",0.75,2.9,960,0,0,0,0,8,0.410833333,0,0
2015-02-25,"week_4",1,"Wednesday","9",0.7,2.9,960,0,0,0,0,8,0.410833333,0,0
2015-02-26,"week_4",1,"Thursday","3",0.8,4.6,6300,0,0,0,0,15,0.921703704,0,1
2015-02-26,"week_4",1,"Thursday","5",0.8,4.6,7560,0,0,0,0,18,0.921604938,0,1
2015-02-26,"week_4",0,"Thursday","7",0.8,30.1,4080,50,0,0,1,59,0.800808642,694,1
2015-02-26,"week_4",0,"Thursday","11",0.8,11.61,2820,50,0,0,1,57,0.800516667,816,1
2015-02-26,"week_4",0,"Thursday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1065,1
2015-02-26,"week_4",1,"Thursday","1",0.5,3.94,3360,0,0,0,0,8,0.768847222,0,1
2015-02-26,"week_4",0,"Thursday","6",0.75,18.79,3960,45,0,0,0,33,0.75065101,912,1
2015-02-26,"week_4",0,"Thursday","3",0.75,29.4,6840,45,0,0,1,57,0.750473684,1244,1
2015-02-26,"week_4",0,"Thursday","9",0.75,18.79,5640,45,0,0,1,52,0.750371895,1020,1
2015-02-26,"week_4",0,"Thursday","8",0.75,29.4,6960,56,0,0,1,58,0.750206897,916,1
2015-02-26,"week_4",0,"Thursday","10",0.7,21.82,3240,0,0,0,1,52,0.700251773,1591,1
2015-02-26,"week_4",0,"Thursday","2",0.7,30.33,6960,0,0,0,1,58,0.66237931,398,0
2015-02-26,"week_4",1,"Thursday","12",0.8,4.6,3780,0,0,0,0,9,0.590617284,0,0
2015-02-26,"week_4",1,"Thursday","2",0.7,3.9,960,0,0,0,0,8,0.5565625,0,0
2015-02-26,"week_4",0,"Thursday","4",0.8,30.1,7080,32,0,0,1,59,0.495617514,437,0
2015-02-26,"week_4",0,"Thursday","5",0.35,27.48,6840,38,0,0,1,57,0.449964912,413,1
2015-02-26,"week_4",1,"Thursday","10",0.7,2.9,3360,0,0,0,0,8,0.410833333,0,0
2015-02-26,"week_4",1,"Thursday","9",0.75,2.9,960,0,0,0,0,8,0.4078125,0,0
2015-02-26,"week_4",0,"Thursday","1",0.35,26.66,6600,23,0,0,1,55,0.378895152,1164,1
2015-02-26,"week_4",1,"Thursday","8",0.75,4.6,3360,0,0,0,0,8,0.376597222,0,0
2015-02-26,"week_4",1,"Thursday","6",0.75,2.9,3360,0,0,0,0,8,0.271875,0,0
2015-02-28,"week_4",1,"Saturday","3",0.8,4.6,6300,0,0,0,0,15,0.921703704,0,1
2015-02-28,"week_4",1,"Saturday","5",0.8,4.6,7560,0,0,0,0,18,0.921604938,0,1
2015-02-28,"week_4",0,"Saturday","11",0.8,11.61,0,50,0,0,1,58,0.800779018,954,1
2015-02-28,"week_4",0,"Saturday","12",0.8,15.26,1700,62,0,0,0,34,0.800260821,1194,1
2015-02-28,"week_4",0,"Saturday","7",0.8,30.1,840,38,0,0,1,59,0.799982853,644,1
2015-02-28,"week_4",1,"Saturday","1",0.5,3.94,3360,0,0,0,0,8,0.768847222,0,1
2015-02-28,"week_4",0,"Saturday","3",0.75,29.4,4440,45,0,0,1,57,0.750716981,1144,1
2015-02-28,"week_4",0,"Saturday","6",0.75,18.79,3960,45,0,0,0,33,0.75065101,1012,1
2015-02-28,"week_4",0,"Saturday","8",0.75,29.4,4560,56,0,0,1,58,0.750425926,792,1
2015-02-28,"week_4",0,"Saturday","9",0.75,18.79,6240,45,0,0,1,52,0.750395513,841,1
2015-02-28,"week_4",0,"Saturday","10",0.7,21.82,6120,40,0,0,1,51,0.700236601,1448,1
2015-02-28,"week_4",0,"Saturday","2",0.7,30.33,4560,0,0,0,1,58,0.700211111,512,1
2015-02-28,"week_4",1,"Saturday","12",0.8,4.6,3780,0,0,0,0,9,0.590617284,0,0
2015-02-28,"week_4",1,"Saturday","2",0.7,3.9,960,0,0,0,0,8,0.5565625,0,0
2015-02-28,"week_4",0,"Saturday","5",0.5,27.48,6840,30,0,0,1,57,0.550403509,609,1
2015-02-28,"week_4",0,"Saturday","1",0.5,26.66,6840,30,0,0,1,57,0.550349708,1448,1
2015-02-28,"week_4",0,"Saturday","4",0.5,26.66,6960,23,0,0,1,58,0.500258046,556,1
2015-02-28,"week_4",1,"Saturday","10",0.7,2.9,3360,0,0,0,0,8,0.410833333,0,0
2015-02-28,"week_4",1,"Saturday","9",0.75,2.9,960,0,0,0,0,8,0.4078125,0,0
2015-02-28,"week_4",1,"Saturday","8",0.75,4.6,3360,0,0,0,0,8,0.376597222,0,0
2015-02-28,"week_4",1,"Saturday","6",0.75,2.9,3360,0,0,0,0,8,0.271875,0,0
2015-03-01,"week_1",1,"Sunday","3",0.8,4.6,10500,0,0,0,0,25,0.936355556,0,1
2015-03-01,"week_1",1,"Sunday","8",0.75,4.6,3360,0,0,0,0,8,0.813611111,0,1
2015-03-01,"week_1",0,"Sunday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1106,1
2015-03-01,"week_1",0,"Sunday","8",0.75,29.4,6240,56,0,0,0,57,0.75075,622,1
2015-03-01,"week_1",0,"Sunday","6",0.75,18.79,3960,45,0,0,0,33,0.75065101,1193,1
2015-03-01,"week_1",0,"Sunday","3",0.75,29.4,6840,45,0,0,0,57,0.750473684,1143,1
2015-03-01,"week_1",0,"Sunday","9",0.75,18.79,6240,34,0,0,0,52,0.750395513,895,1
2015-03-01,"week_1",0,"Sunday","5",0.6,27.48,6720,38,0,0,0,56,0.707446429,549,1
2015-03-01,"week_1",0,"Sunday","10",0.7,21.82,5640,30,0,0,0,52,0.700236601,1393,1
2015-03-01,"week_1",0,"Sunday","1",0.6,26.66,6840,38,0,0,0,57,0.700019883,1578,1
2015-03-01,"week_1",0,"Sunday","2",0.7,30.33,1800,0,0,0,0,58,0.683550607,254,0
2015-03-01,"week_1",0,"Sunday","11",0.8,11.61,0,50,4,20,0,57,0.682433036,347,0
2015-03-01,"week_1",1,"Sunday","4",0.6,3.94,960,0,0,0,0,8,0.673083333,0,1
2015-03-01,"week_1",1,"Sunday","10",0.7,2.9,3360,0,0,0,0,8,0.664583333,0,0
2015-03-01,"week_1",0,"Sunday","4",0.6,26.66,6840,23,0,0,0,57,0.600239766,692,1
2015-03-01,"week_1",1,"Sunday","2",0.7,3.9,960,0,0,0,0,8,0.585,0,0
2015-03-01,"week_1",0,"Sunday","7",0.8,30.1,6960,0,3.5,15,0,58,0.579511494,934,0
2015-03-01,"week_1",1,"Sunday","1",0.6,3.94,3360,0,0,0,0,8,0.448722222,0,0
2015-03-01,"week_1",1,"Sunday","9",0.75,2.9,960,0,0,0,0,8,0.447083333,0,0
2015-03-01,"week_1",1,"Sunday","7",0.8,4.6,3360,0,0,0,0,8,0.350416667,0,0
2015-03-02,"week_1",1,"Monday","2",0.7,3.9,1200,0,0,0,0,10,0.92885,0,1
2015-03-02,"week_1",1,"Monday","3",0.8,4.6,10080,0,0,0,0,24,0.86037037,0,1
2015-03-02,"week_1",1,"Monday","4",0.65,3.94,960,0,0,0,0,8,0.806879167,0,1
2015-03-02,"week_1",0,"Monday","1",0.65,26.66,6840,65,0,0,0,57,0.800579532,1527,1
2015-03-02,"week_1",0,"Monday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1035,1
2015-03-02,"week_1",1,"Monday","9",0.75,2.9,1200,0,0,0,0,10,0.8004,0,1
2015-03-02,"week_1",0,"Monday","11",0.8,11.61,0,50,0,0,0,57,0.800309211,632,1
2015-03-02,"week_1",0,"Monday","3",0.8,29.4,4680,50,0,0,0,57,0.800149813,1231,1
2015-03-02,"week_1",0,"Monday","7",0.8,30.1,7080,0,0,0,0,59,0.800115819,616,1
2015-03-02,"week_1",1,"Monday","8",0.75,4.6,3360,0,0,0,0,8,0.773333333,0,1
2015-03-02,"week_1",0,"Monday","6",0.75,18.79,2880,34,0,0,0,33,0.750797009,947,1
2015-03-02,"week_1",0,"Monday","8",0.75,29.4,6840,45,0,0,0,57,0.750473684,551,1
2015-03-02,"week_1",0,"Monday","9",0.75,18.79,6240,45,0,0,0,52,0.750395513,935,1
2015-03-02,"week_1",0,"Monday","4",0.65,26.66,6780,55,0,0,0,57,0.750254867,832,1
2015-03-02,"week_1",0,"Monday","5",0.65,27.48,6720,34,0,0,0,56,0.700903571,544,1
2015-03-02,"week_1",0,"Monday","10",0.7,21.82,3600,30,0,0,0,51,0.70013604,1511,1
2015-03-02,"week_1",1,"Monday","10",0.7,2.9,3360,0,0,0,0,8,0.632361111,0,0
2015-03-02,"week_1",1,"Monday","12",0.8,4.6,3780,0,0,0,0,9,0.607654321,0,0
2015-03-02,"week_1",1,"Monday","1",0.65,3.94,3360,0,0,0,0,8,0.537919444,0,0
2015-03-02,"week_1",1,"Monday","7",0.8,4.6,3360,0,0,0,0,8,0.342361111,0,0
2015-03-03,"week_1",1,"Tuesday","7",0.8,4.6,4200,0,0,0,0,10,0.999533333,0,1
2015-03-03,"week_1",1,"Tuesday","3",0.8,4.6,6300,0,0,0,0,15,0.902962963,0,1
2015-03-03,"week_1",0,"Tuesday","11",0.8,11.41,0,50,0,0,0,56,0.800701754,601,1
2015-03-03,"week_1",0,"Tuesday","1",0.7,26.66,6960,60,0,0,0,58,0.800566092,1562,1
2015-03-03,"week_1",0,"Tuesday","12",0.8,15.26,4080,50,0,0,0,34,0.800401961,983,1
2015-03-03,"week_1",0,"Tuesday","3",0.8,29.4,6840,50,0,0,0,57,0.800333333,1156,1
2015-03-03,"week_1",0,"Tuesday","7",0.8,30.1,7080,50,0,0,0,59,0.800115819,29,1
2015-03-03,"week_1",0,"Tuesday","4",0.7,26.66,6960,50,0,0,0,58,0.750770115,950,1
2015-03-03,"week_1",0,"Tuesday","8",0.75,29.4,6840,56,0,0,0,57,0.750473684,534,1
2015-03-03,"week_1",0,"Tuesday","9",0.75,18.79,6240,34,0,0,0,52,0.750395513,1096,1
2015-03-03,"week_1",0,"Tuesday","6",0.75,20.2,3120,45,0,0,0,33,0.750212553,402,1
2015-03-03,"week_1",1,"Tuesday","8",0.75,4.6,3360,0,0,0,0,8,0.702777778,0,0
2015-03-03,"week_1",0,"Tuesday","5",0.7,27.48,6840,30,0,0,0,57,0.700659649,573,1
2015-03-03,"week_1",0,"Tuesday","10",0.7,21.82,5040,30,0,0,0,51,0.699984417,1313,1
2015-03-03,"week_1",1,"Tuesday","12",0.8,4.6,3780,0,0,0,0,9,0.636049383,0,0
2015-03-03,"week_1",1,"Tuesday","2",0.4,3.9,6300,0,0,0,0,15,0.567377778,0,1
2015-03-03,"week_1",1,"Tuesday","1",0.7,3.94,3360,0,0,0,0,8,0.555430556,0,0
2015-03-03,"week_1",1,"Tuesday","4",0.7,3.94,3360,0,0,0,0,8,0.555430556,0,0
2015-03-03,"week_1",1,"Tuesday","10",0.7,2.9,3360,0,0,0,0,8,0.463194444,0,0
