"week_in_monthweek_2","week_in_monthweek_3","week_in_monthweek_4","department","daySaturday","daySunday","dayThursday","dayTuesday","dayWednesday","team2","team3","team4","team5","team6","team7","team8","team9","team10","team11","team12","targeted_productivity","smv","over_time","incentive","no_of_style_change","no_of_workers","wip_sewing","y"
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1200,0,0,10,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,120,88,0,56,1127,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,3600,70,0,57,1506,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,360,70,0,57,1413,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,960,0,0,8,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,970,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,5400,50,0,57,1271,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,6960,50,0,58,1073,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,30.1,3300,50,1,57,767,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,10.05,0,45,0,54,103,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35,4.15,1800,0,0,15,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,30.1,7020,40,0,58,773,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,4080,0,0,34,708,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35,30.1,6960,0,1,58,842,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35,30.1,6960,0,1,58,901,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,0,88,0,56,1268,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,88,0,57,1546,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,0,88,0,57,813,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,88,0,57,1512,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1440,0,0,12,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,2160,38,0,58,1263,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,900,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,4.15,1800,0,0,15,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,2400,0,0,34,640,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,10.05,3240,34,0,54,13,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.75,30.1,7020,45,0,58,855,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.35,4.15,960,0,0,8,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,30.1,7020,40,1,58,855,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,960,0,0,8,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30.1,6960,23,1,58,1025,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,30.1,6960,30,1,58,1061,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7,4.15,1800,0,0,15,0,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,90,0,58,1557,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,113,0,57,1498,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.35,4.15,1440,0,0,12,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,1
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,4.15,240,0,0,2,0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,0,75,0,56,598,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,18.79,3480,38,0,34,656,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,854,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,3240,50,0,58,609,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.75,30.1,7380,56,0,60,788,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,30.1,4560,30,1,58,1069,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7,30.1,5940,40,1,60,667,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1440,0,0,12,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,30.1,3360,23,1,58,829,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,0,1,57,11,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.35,11.41,3240,0,1,52,434,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,138,0,57,1397,1
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,4.15,1800,0,0,15,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,0,113,0,58,1327,1
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,894,1
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35,4.15,1440,0,0,12,0,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,30.1,7080,56,0,59,610,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,18.79,3960,0,0,33,779,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1440,0,0,12,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,30.1,7080,0,1,59,419,0
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2160,0,0,18,0,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,4.15,240,0,0,2,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,30.1,7080,0,1,59,909,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,11.41,2280,0,1,55,1039,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,29.12,6960,0,0,58,14,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,30.1,7080,0,1,59,1193,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,22.52,6000,0,0,50,10,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,30.1,6960,0,1,58,770,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1416,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,4.15,1800,0,0,15,0,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,4.15,2400,0,0,20,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,942,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,3660,63,0,57,674,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,1440,0,0,12,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,30.1,7140,0,1,59,481,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,30.1,7140,56,0,59,664,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,4.15,960,0,0,8,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,30.1,5160,0,1,60,824,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,30.1,7200,0,1,60,957,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,11.41,2280,23,1,55,1039,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,18.79,4080,0,0,34,822,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,30.1,6960,30,1,58,1261,1
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,960,0,0,8,0,1
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,3.94,960,0,0,8,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1420,1
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,1440,50,0,34,1120,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4.15,240,0,0,2,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,7140,0,0,60,679,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,2.9,1200,0,0,10,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,30.1,7080,0,1,59,881,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,30.1,5880,40,1,59,507,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,4080,0,0,34,814,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.65,11.41,2640,23,1,53,700,1
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,4.15,960,0,0,8,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,30.1,7140,0,1,60,919,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,30.1,6960,30,1,58,1361,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6900,0,0,58,12,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,4.15,2400,0,0,20,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,18.79,5280,0,1,54,1688,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1422,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,1200,0,0,10,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.08,1080,0,0,9,0,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,4.15,960,0,0,8,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.65,30.1,600,63,1,58,1263,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,0,0,0,59,461,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,3720,38,0,34,1079,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,0,0,33,895,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,30.1,7020,0,1,58,912,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,4.15,1800,0,0,15,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,30.1,600,30,1,59,784,1
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4.15,1200,0,0,10,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,30.1,7080,27,1,59,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,11.41,2160,30,1,54,680,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,18.22,5280,0,1,44,1131,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,18.79,5400,0,1,54,2103,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,4.15,1800,0,0,15,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,6840,113,0,57,1445,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,960,0,0,8,0,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7,5.13,1200,0,0,10,0,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.13,1080,0,0,9,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,38,0,34,1133,1
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,5.13,1800,0,0,15,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3360,0,0,33,726,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,30.1,7020,45,1,58,849,1
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7,30.1,840,30,1,59,562,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7,11.41,3420,30,1,56,1054,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7,30.1,6960,50,1,58,1422,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,5.13,960,0,0,8,0,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,7140,0,0,59,680,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.65,18.79,5520,0,1,51,2120,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6,29.4,0,23,1,58,179,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,5.13,1800,0,0,15,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,30.33,6720,0,1,56,838,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.65,18.22,0,0,1,49,741,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,5.13,1200,0,0,10,0,1
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,1440,0,0,12,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,5.13,1440,0,0,12,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,11.41,3360,30,1,56,685,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,480,50,1,58,864,1
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,0,0,0,59,511,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1095,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,3960,63,0,57,1374,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,34,0,33,759,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75,30.1,2280,45,1,59,553,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.75,5.13,960,0,0,8,0,0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7,30.1,0,40,1,58,1057,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7,18.79,4560,30,1,51,1587,1
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7,5.13,960,0,0,8,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,960,0,0,8,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,5.13,960,0,0,8,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,960,0,0,8,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6,30.33,6840,0,1,57,868,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,19.68,5640,0,1,47,1119,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,5.13,960,0,0,8,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.65,29.4,4560,0,1,57,962,0
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,5.13,2880,0,0,12,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,1080,38,0,34,1126,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22.52,3840,63,0,57,265,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,7020,63,1,59,859,1
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,600,63,0,60,276,1
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,4320,0,0,18,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,56,0,33,899,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,2400,0,0,10,0,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,5.13,3600,0,0,15,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,30.1,6960,50,1,58,247,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,11.41,3480,30,1,58,653,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,29.4,6240,0,1,57,1116,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,5.13,1920,0,0,8,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,5.13,1920,0,0,8,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,18.79,6120,30,1,51,1603,0
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,5.13,1920,0,0,8,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,30.1,0,0,1,59,444,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.13,2160,0,0,9,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65,30.33,6840,0,1,57,841,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,19.68,5760,0,1,48,1410,0
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,5.13,1800,0,0,15,0,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,5.13,4800,0,0,20,0,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,2.9,2880,0,0,12,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1103,1
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,5820,63,1,59,922,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.13,2400,0,0,10,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,3.94,2400,0,0,10,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,0,33,1055,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.94,2880,0,0,12,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,29.4,6840,40,1,57,1146,1
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,6840,0,1,57,746,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,11.41,3480,0,1,58,834,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,18.79,3240,30,1,57,1717,0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,30.1,8160,33,1,58,1041,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.25,6000,0,1,50,1531,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,30.1,6960,0,1,58,627,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,960,0,0,8,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,5700,0,0,60,450,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,5.13,960,0,0,8,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,3.94,2400,0,0,20,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,5.13,960,0,0,8,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.13,1080,0,0,9,0,1
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,5.13,2160,0,0,18,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1060,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,7140,38,1,59,891,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,7140,38,0,59,541,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,30.1,6960,45,1,58,709,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,0,33,1100,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,11.41,2820,0,1,58,826,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,2160,30,1,58,577,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,29.4,6840,40,1,57,1094,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,29.4,6960,30,1,58,1228,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,18.79,6000,40,1,50,1641,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.25,6000,0,1,50,1583,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.9,960,0,0,8,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.9,960,0,0,8,0,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,5.13,960,0,0,8,0,0
